pid,Amoeba,Bacteriastrum,Chaetoceros,Ciliophora,Copepod_nauplii,Cryptophyta,Cylindrotheca,Dictyocha,Dinophyceae,Dinophyceae_morphotype3,Eutintinnus,Gonyaulax,Guinardia_striata,Gyrodinium,Katodinium_or_Torodinium,Laboea_strobila,Leptocylindrus_mediterraneus,Oxytoxum,Phaeocystis,Pleuronema,Pronoctiluca,Proterythropsis,Protoperidinium,Pseliodinium,Pseudo-nitzschia,Rhizosolenia,Strombidium_inclinatum,Strombidium_morphotype1,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Tiarina_fusus,Tripos,Tripos_furca,Tripos_fusus,Tripos_lineatus,Warnowia,bead,bubble,coccolithophorid,colony,detritus,detritus_theca_fragment,detritus_transparent,fecal_pellet,fiber,nanoplankton_mix,pennate,seta
D20210515T145716_IFCB102,3,0,5,26,0,21,2,0,131,176,0,0,0,6,28,2,2,0,5,0,0,0,0,0,9,2,0,7,3,0,11,0,0,0,0,0,2,1,0,26,26,164,0,1,0,9,2842,45,2
D20210515T152135_IFCB102,1,3,8,21,0,20,3,1,128,203,0,0,1,5,34,3,1,0,7,0,1,1,0,0,6,2,0,7,7,2,18,0,0,1,1,0,1,0,1,24,26,149,0,1,1,8,3090,44,0
D20210515T154555_IFCB102,1,4,9,18,1,24,12,1,109,226,0,0,1,9,22,3,1,0,5,0,0,0,0,0,14,0,1,1,7,6,19,0,0,0,0,0,0,0,1,30,24,197,0,1,1,9,3505,66,1
D20210515T161015_IFCB102,1,3,18,19,0,11,13,0,131,255,0,1,0,1,20,5,6,1,13,0,0,0,0,0,13,0,0,5,10,6,15,0,0,0,0,1,1,1,1,34,37,244,0,4,3,12,3873,61,4
D20210515T163434_IFCB102,3,4,23,12,0,9,24,0,149,313,0,0,1,5,10,1,7,2,17,0,0,0,0,1,27,3,0,3,14,12,16,0,0,0,0,1,1,0,0,32,35,235,0,1,0,18,4383,80,7
D20210515T165854_IFCB102,1,7,31,16,0,15,30,1,161,325,0,0,0,3,10,0,1,0,22,1,0,0,0,0,26,1,0,2,18,19,27,0,0,0,0,0,2,2,1,32,41,244,1,9,0,19,4361,81,7
D20210515T172313_IFCB102,3,8,34,5,0,13,30,0,143,274,0,0,0,2,14,1,0,1,21,0,0,1,0,0,35,6,0,3,13,18,13,0,0,0,0,1,1,0,0,39,37,273,0,6,0,17,4539,120,5
D20210515T174733_IFCB102,1,7,38,15,0,21,46,2,138,292,0,0,1,6,10,1,2,2,15,0,0,1,0,0,43,7,0,5,17,22,20,0,0,0,0,0,3,1,1,43,45,268,0,2,1,12,4564,127,5
D20210515T181152_IFCB102,1,16,71,12,0,14,46,0,156,291,0,0,0,4,12,0,2,0,19,0,0,1,0,3,57,5,0,1,15,32,29,0,0,0,0,1,2,1,0,58,42,370,1,11,0,29,4636,172,8
D20210515T183612_IFCB102,2,11,47,20,0,20,47,0,154,294,0,0,4,2,11,1,3,0,21,0,0,0,1,1,55,3,0,0,15,35,21,0,0,0,0,0,2,1,0,48,36,242,0,1,1,25,4579,150,14
D20210515T190032_IFCB102,4,11,41,10,0,15,41,0,142,316,0,0,3,2,10,0,1,1,18,0,1,1,1,1,70,5,0,1,17,35,16,0,0,0,0,1,1,0,0,36,50,288,0,2,3,14,4598,160,12
D20210515T192453_IFCB102,0,8,56,10,1,9,37,2,127,309,0,0,2,3,13,0,0,2,19,0,3,0,0,0,54,0,0,4,22,28,11,0,0,0,0,0,1,0,0,46,36,266,0,1,0,20,4865,130,11
D20210515T194914_IFCB102,2,13,41,17,0,14,32,1,116,291,0,3,3,3,10,0,1,1,17,0,1,0,1,0,63,3,0,1,12,26,16,0,0,1,0,0,0,0,0,36,39,272,0,4,0,17,5226,141,10
D20210515T201333_IFCB102,4,3,23,13,0,8,18,0,120,253,0,0,1,7,19,0,1,1,9,1,0,0,1,0,31,3,0,1,8,12,9,0,1,0,0,1,1,0,0,36,34,238,0,1,1,19,5029,109,1
D20210515T203753_IFCB102,2,2,10,7,0,23,7,0,94,286,0,0,0,3,23,0,0,0,7,0,0,0,0,1,10,6,0,4,15,5,16,0,0,0,1,1,0,2,0,26,26,158,0,1,0,13,3990,46,2
D20210515T210212_IFCB102,0,1,3,22,0,28,3,0,127,225,0,1,1,4,30,2,0,0,3,0,0,0,0,0,10,2,0,2,3,1,15,0,0,0,0,0,3,2,0,12,12,129,0,2,0,13,2912,42,1
D20210515T212633_IFCB102,0,2,6,29,0,20,5,0,94,272,0,2,1,9,33,2,0,1,6,0,1,0,1,0,7,1,0,1,7,4,3,0,0,0,0,0,1,1,0,28,15,130,0,1,1,10,2785,57,0
D20210515T215053_IFCB102,2,0,6,13,0,27,10,0,102,230,0,0,2,3,18,1,0,0,5,0,0,0,1,0,6,2,0,1,5,1,16,0,0,0,0,1,0,2,0,32,18,171,0,1,0,9,2892,75,1
D20210515T221513_IFCB102,1,0,6,14,0,20,4,0,110,309,0,0,1,2,19,0,0,0,2,0,0,0,0,0,4,4,0,3,3,5,9,0,0,0,0,0,2,1,0,22,28,169,0,2,0,9,2918,65,1
D20210515T223932_IFCB102,1,3,6,18,0,26,8,0,142,363,0,0,2,4,22,0,1,0,11,0,0,0,0,0,13,4,0,2,2,6,14,0,0,0,0,2,1,0,0,17,19,167,0,1,1,8,2367,67,0
D20210515T230353_IFCB102,1,5,11,9,0,39,14,0,112,395,0,0,3,5,11,2,3,0,7,0,0,0,1,0,67,7,0,1,3,25,8,0,0,0,0,0,4,0,1,20,33,225,1,6,0,15,3523,101,4
D20210515T232812_IFCB102,1,7,17,10,0,19,31,1,102,357,0,0,4,4,14,1,2,0,35,1,0,0,0,0,116,12,0,0,3,33,28,0,0,0,0,2,0,3,3,32,65,521,1,7,7,34,3746,247,3
D20210515T235233_IFCB102,2,4,23,9,0,12,58,0,113,377,0,0,4,3,7,0,2,0,31,1,0,0,0,0,178,7,0,2,1,45,15,0,0,0,0,1,2,8,3,39,43,671,0,6,7,38,3986,303,5
D20210516T001653_IFCB102,2,4,29,10,0,12,65,2,120,333,0,0,6,7,9,0,4,0,31,1,0,0,1,0,202,14,0,1,6,45,13,0,0,0,0,0,2,8,2,36,63,828,0,3,9,34,3975,342,18
D20210516T004114_IFCB102,1,3,17,7,0,12,42,3,108,365,1,0,3,7,9,0,8,0,38,0,0,0,1,0,194,13,0,1,6,48,20,0,0,0,0,0,0,2,0,58,73,828,0,8,7,29,3896,368,10
D20210516T010535_IFCB102,0,4,8,3,0,19,11,3,99,415,0,0,2,2,18,0,3,0,4,0,0,0,0,0,42,6,0,1,3,18,15,0,0,0,0,1,1,0,1,22,17,183,0,3,2,12,3482,98,3
D20210516T012953_IFCB102,0,2,1,2,0,25,12,0,83,355,0,2,1,4,22,1,2,0,6,0,0,0,1,0,27,4,0,0,2,10,12,0,0,0,0,0,1,0,1,20,15,132,0,1,0,16,3240,82,3
D20210516T015414_IFCB102,0,5,4,4,0,20,10,0,86,325,0,0,1,4,12,0,0,1,7,0,1,0,0,0,19,4,0,0,3,14,10,0,0,0,0,1,2,2,1,20,10,161,0,1,0,13,2727,72,1
D20210516T021833_IFCB102,1,0,5,8,0,27,12,0,82,357,0,0,1,2,27,0,0,0,5,0,0,1,0,0,16,2,0,0,3,4,9,0,0,0,0,1,3,3,0,19,8,120,1,1,1,14,2719,75,2
D20210516T024253_IFCB102,2,3,2,3,0,21,4,0,68,322,0,0,0,5,25,0,0,0,5,0,0,1,0,0,20,3,0,0,3,8,13,0,0,0,0,1,0,1,0,11,5,126,0,4,1,13,2576,80,3
D20210516T030712_IFCB102,0,1,5,10,0,27,5,0,76,345,0,0,0,7,24,0,0,1,3,0,0,0,0,0,17,2,0,0,2,3,9,0,0,0,0,0,0,1,1,8,9,123,0,2,1,6,2395,58,2
D20210516T033131_IFCB102,2,2,6,7,0,15,6,0,59,354,0,0,0,3,16,0,1,0,2,0,0,0,0,0,9,3,0,1,0,6,7,0,0,0,0,0,2,0,0,10,8,130,0,4,0,14,2550,45,1
D20210516T035550_IFCB102,0,0,1,2,0,13,3,0,83,315,1,0,0,6,24,0,1,0,0,0,0,0,0,0,12,6,0,0,1,4,7,0,0,0,0,1,2,0,0,9,6,93,0,3,0,11,2514,52,2
D20210516T042008_IFCB102,1,2,10,2,0,20,12,0,98,359,1,0,9,2,9,0,0,0,6,0,0,0,0,0,35,6,0,0,4,13,20,0,0,0,0,1,1,2,0,27,19,181,0,2,0,19,3111,75,3
D20210516T044428_IFCB102,1,0,3,5,0,13,11,0,108,412,0,0,8,1,11,0,0,1,8,0,0,0,0,0,24,6,0,0,2,11,7,0,0,0,0,0,1,0,1,27,13,191,0,0,0,22,3376,76,2
D20210516T050847_IFCB102,1,2,2,8,0,9,15,0,103,425,0,0,2,5,15,0,0,0,0,0,0,0,0,1,14,8,0,0,2,1,12,0,0,0,0,0,0,2,0,26,18,155,0,1,0,16,3095,61,4
D20210516T060346_IFCB102,0,2,3,3,0,20,9,1,92,472,2,0,6,5,9,0,1,0,2,0,1,0,0,0,45,8,0,0,5,14,15,0,0,0,0,3,0,7,0,31,16,211,1,3,0,22,2511,80,2
D20210516T062807_IFCB102,4,2,7,3,0,19,11,2,109,543,0,0,1,5,7,0,1,0,4,0,0,0,0,0,37,7,0,0,6,18,21,0,0,1,0,1,0,3,0,30,15,213,0,1,1,21,3005,83,4
D20210516T065227_IFCB102,5,2,5,7,0,21,12,1,122,583,0,0,1,4,16,0,2,0,5,0,0,0,0,0,42,8,0,0,6,11,12,0,0,0,0,2,0,0,1,31,9,222,0,2,0,18,3247,75,5
D20210516T071648_IFCB102,0,2,9,6,0,18,15,2,119,564,0,0,3,10,9,0,2,0,2,0,0,0,1,0,32,1,0,2,6,15,21,0,0,0,0,3,0,0,1,25,18,168,0,4,0,24,3346,88,6
D20210516T074109_IFCB102,2,1,9,1,0,18,21,0,114,541,0,0,5,1,15,0,0,0,4,0,0,0,2,0,40,2,0,0,7,16,14,0,0,0,0,2,1,0,1,38,12,222,0,2,0,23,3326,71,4
D20210516T080529_IFCB102,1,2,11,8,1,21,20,1,159,525,1,0,5,4,17,0,1,3,10,0,0,0,0,1,53,8,0,2,10,14,21,0,0,0,0,0,0,3,1,37,16,210,0,3,1,28,3191,99,8
D20210516T082949_IFCB102,2,1,4,7,0,19,17,2,101,713,0,0,2,1,12,0,1,1,3,0,0,0,0,0,58,7,0,0,6,19,16,0,0,0,0,3,0,0,0,32,18,207,0,0,1,12,3499,104,2
D20210516T085409_IFCB102,2,0,3,8,1,6,27,0,113,731,0,0,1,2,7,0,0,1,0,0,0,0,1,0,24,1,0,0,1,2,27,0,1,1,0,0,0,0,1,14,7,113,0,0,0,12,3379,48,2
D20210516T091830_IFCB102,0,1,0,0,0,13,17,3,90,585,0,0,0,0,9,0,0,0,0,0,0,0,0,0,27,4,0,0,0,2,13,0,0,0,0,1,0,2,3,6,4,90,0,0,1,13,3067,46,1
D20210516T094251_IFCB102,1,0,4,5,1,5,16,1,86,612,0,0,0,4,18,0,1,0,2,0,0,0,0,0,15,1,0,0,0,2,20,0,0,0,0,2,0,1,1,14,4,101,0,0,0,7,3145,33,0
D20210516T100711_IFCB102,0,0,1,5,0,4,22,1,99,613,0,0,0,1,20,0,0,0,0,0,0,0,0,0,12,2,1,0,0,3,22,0,1,0,0,4,0,1,1,11,5,92,0,2,0,11,2671,48,3
D20210516T103132_IFCB102,1,0,2,5,0,11,11,1,103,497,0,0,1,0,11,0,0,0,1,0,0,0,0,0,18,0,0,0,0,2,19,0,0,0,0,3,0,2,0,10,4,86,0,0,2,6,2219,39,2
D20210516T105552_IFCB102,0,1,1,5,0,8,11,1,104,515,0,0,0,2,16,0,0,0,0,0,0,0,0,0,18,0,0,1,2,4,17,0,0,0,0,2,0,3,1,4,6,90,0,3,2,9,1901,34,1
D20210516T112012_IFCB102,1,1,0,6,0,4,16,0,100,536,0,0,0,1,11,1,0,0,0,0,0,0,0,0,16,1,0,0,3,1,24,0,1,0,0,1,0,0,0,12,6,77,2,0,1,5,2306,45,1
D20210516T114433_IFCB102,1,0,4,14,0,14,22,1,122,713,0,0,0,1,10,0,0,1,3,0,0,0,0,1,16,0,0,1,2,2,14,1,0,0,0,4,0,0,7,11,13,126,1,1,2,10,2819,45,4
D20210516T120852_IFCB102,1,0,4,4,0,9,20,1,121,688,0,1,0,4,9,0,0,1,1,0,0,0,0,0,14,2,1,4,1,3,19,0,0,0,0,2,0,0,3,7,5,140,0,1,0,6,2510,51,1
D20210516T123313_IFCB102,0,0,1,7,0,3,16,1,164,722,0,0,0,5,10,1,2,0,6,0,0,0,1,0,32,1,0,1,8,3,15,0,0,0,0,1,0,0,4,10,9,161,0,0,1,8,2505,43,0
D20210516T125733_IFCB102,3,2,5,7,0,19,24,3,163,719,1,0,2,4,17,0,2,1,9,0,0,2,0,0,42,1,0,0,2,11,19,0,0,0,1,0,0,0,1,24,22,188,0,0,0,10,2749,68,2
D20210516T132153_IFCB102,1,2,6,5,0,28,22,1,163,644,0,0,3,2,4,0,2,2,9,2,0,0,1,0,42,7,0,1,10,8,31,0,0,0,0,0,0,0,0,26,31,260,0,2,1,16,3058,72,1
D20210516T134614_IFCB102,4,5,19,13,0,28,8,1,185,661,0,0,2,1,10,2,2,0,3,0,0,1,0,0,39,5,0,1,8,15,32,0,0,0,0,2,0,0,2,31,38,218,0,1,1,21,4169,81,3
D20210516T141035_IFCB102,2,5,18,7,0,20,13,3,138,721,1,1,4,5,14,0,1,0,12,0,0,0,0,0,50,2,1,1,3,13,33,0,0,0,0,1,1,0,1,24,33,218,0,0,0,18,4601,91,1
D20210516T143455_IFCB102,0,2,16,3,0,19,15,4,183,819,2,1,0,3,15,1,0,0,11,0,0,0,0,0,39,4,0,0,2,12,45,0,0,0,0,3,0,0,2,23,34,167,0,0,0,6,5200,81,3
D20210516T145916_IFCB102,3,4,4,9,0,15,11,1,116,578,0,1,4,7,6,0,5,0,13,0,0,1,0,0,43,4,0,0,3,2,41,0,1,0,0,0,0,0,7,35,76,221,0,1,1,13,3965,99,1
D20210516T152337_IFCB102,3,1,5,7,1,15,16,4,156,703,2,0,1,3,10,0,8,0,7,1,1,0,0,0,31,1,0,2,4,5,36,1,0,0,0,4,1,0,0,34,69,271,0,1,1,19,4365,71,0
D20210516T154757_IFCB102,2,3,5,7,0,11,15,2,194,753,0,2,0,3,12,0,11,1,13,0,0,0,0,0,52,1,0,2,5,5,70,0,0,0,0,0,0,0,1,14,30,188,0,2,2,12,3943,76,2
D20210516T161218_IFCB102,3,3,0,8,0,22,16,0,185,712,0,4,0,2,11,0,16,0,15,1,0,1,1,1,43,5,0,2,1,3,59,0,1,0,0,7,0,0,2,24,47,205,0,0,0,16,3906,50,0
D20210516T163639_IFCB102,4,3,6,9,2,19,9,4,203,781,1,2,1,4,14,1,6,0,8,0,1,1,0,0,34,0,0,3,6,2,59,0,0,0,0,3,0,0,1,26,43,192,0,0,0,10,4336,46,1
D20210516T170059_IFCB102,1,0,1,7,0,19,14,3,176,650,0,1,0,0,8,1,5,1,10,0,0,0,0,1,26,0,1,0,3,3,39,0,0,0,0,2,0,0,1,17,66,200,0,1,1,13,4635,69,1
D20210516T172520_IFCB102,1,0,2,9,0,18,18,4,196,549,0,1,1,5,16,0,5,0,7,0,0,1,0,0,38,2,0,2,2,6,50,0,0,0,0,1,0,0,1,30,26,175,1,7,2,13,3493,59,3
D20210516T174941_IFCB102,3,3,3,8,0,24,15,2,226,672,0,2,3,3,14,0,3,1,12,1,1,0,1,1,41,0,0,1,3,3,46,0,0,0,0,2,1,0,0,11,23,174,0,1,0,7,3648,69,1
D20210516T181400_IFCB102,1,0,4,10,1,17,12,0,238,568,1,2,0,3,8,2,2,1,9,1,0,0,0,0,25,2,0,0,1,1,33,0,1,0,0,1,1,1,2,15,20,163,0,1,0,11,2991,48,0
D20210516T183821_IFCB102,1,0,3,3,0,11,10,1,149,373,1,1,1,5,29,1,0,2,8,1,0,0,0,0,27,1,0,1,4,4,34,0,1,0,0,2,2,0,0,13,20,169,0,1,1,8,2676,66,3
D20210516T190241_IFCB102,1,3,5,14,0,14,19,3,220,656,0,1,2,3,29,2,5,2,8,0,0,1,0,9,32,3,0,1,3,3,52,1,0,0,1,3,1,0,14,27,18,183,0,1,2,13,3422,69,0
D20210516T192702_IFCB102,1,6,8,5,0,20,19,6,177,519,1,2,2,2,12,0,12,0,10,0,0,0,1,0,129,5,0,0,5,5,60,0,0,0,0,8,0,0,1,30,57,240,0,1,2,20,4875,86,4
D20210516T195123_IFCB102,3,15,10,6,1,26,18,7,190,465,0,4,1,0,11,0,11,1,13,0,0,0,1,0,185,7,0,0,1,8,50,1,2,0,0,7,0,0,1,31,36,188,0,0,2,10,4168,129,3
D20210516T201543_IFCB102,1,3,11,8,1,27,34,3,210,712,2,2,1,6,5,2,16,0,13,0,0,0,2,0,136,4,0,1,2,2,57,0,0,0,0,4,1,1,0,37,65,224,0,3,0,22,4697,101,3
D20210516T204004_IFCB102,3,8,13,5,0,18,13,3,162,599,1,1,0,0,8,0,13,0,13,0,0,0,4,0,72,1,0,0,1,0,36,1,0,0,0,4,0,0,0,15,59,217,0,3,1,20,4995,76,3
D20210516T210425_IFCB102,0,9,32,5,0,27,15,2,160,514,0,1,0,4,7,0,5,0,15,0,0,0,1,0,84,2,0,1,3,3,29,0,0,0,0,5,0,0,0,28,88,207,0,1,1,17,5482,111,2
D20210516T212846_IFCB102,3,26,69,11,0,13,23,4,141,491,1,2,1,3,12,1,2,0,25,0,1,0,0,0,140,7,0,0,5,18,30,0,1,0,1,5,2,0,1,29,47,224,0,0,4,16,5755,105,3
D20210516T215306_IFCB102,2,19,61,4,0,11,27,1,170,493,1,3,4,5,24,3,1,3,19,0,0,0,1,0,149,6,0,2,8,15,33,0,0,0,0,4,0,0,0,32,22,212,0,0,1,10,4997,102,3
D20210516T221727_IFCB102,2,6,32,10,0,4,17,3,157,544,0,0,9,1,24,1,2,0,27,2,0,0,1,0,121,9,0,2,13,16,39,1,0,0,0,3,2,0,0,31,25,245,0,2,1,15,5114,93,5
D20210516T224148_IFCB102,6,26,66,3,0,7,18,2,148,470,0,0,1,3,18,0,1,1,24,0,0,0,0,0,219,9,0,1,8,22,35,0,0,0,0,0,2,0,0,32,22,232,0,1,0,16,5253,96,15
D20210516T230607_IFCB102,3,24,91,8,0,10,24,2,132,469,1,0,2,5,20,0,3,0,20,0,0,0,1,0,280,4,0,0,5,29,25,0,0,0,0,0,4,0,0,24,24,242,0,0,1,11,4979,121,5
D20210516T233028_IFCB102,4,45,83,11,0,8,24,1,151,553,1,1,1,7,13,1,1,2,13,0,0,0,1,0,325,14,0,0,2,28,42,0,0,0,0,3,1,0,1,29,30,327,0,11,1,27,4653,152,12
D20210516T235449_IFCB102,2,38,104,5,0,11,34,2,150,505,0,2,1,1,25,1,0,1,21,1,0,0,1,0,319,8,0,0,3,28,45,0,0,0,0,4,0,0,0,27,26,293,0,4,0,16,4412,158,9
D20210517T001909_IFCB102,4,34,57,11,0,8,29,1,127,364,2,0,0,2,19,0,2,1,26,0,0,0,0,0,297,10,1,0,1,22,22,0,0,0,1,3,0,0,0,28,21,272,0,1,1,22,4859,142,4
D20210517T004330_IFCB102,1,35,114,12,0,8,27,2,118,351,1,0,2,3,12,0,2,3,21,0,0,0,1,0,254,15,0,1,8,33,36,0,0,0,0,1,3,0,1,31,23,351,0,2,1,20,3938,165,10
D20210517T010751_IFCB102,2,10,22,8,0,17,17,2,159,749,0,0,1,3,8,1,5,0,12,2,1,0,0,0,56,4,2,2,1,9,52,0,0,0,0,4,0,0,0,33,39,226,0,2,0,18,4729,71,2
D20210517T013212_IFCB102,2,6,12,5,0,16,9,0,144,623,0,0,2,3,13,0,1,0,12,0,0,2,0,0,51,2,0,0,6,7,36,0,0,0,0,1,2,0,0,36,30,234,1,4,0,13,4574,65,1
D20210517T015631_IFCB102,4,8,18,16,0,18,5,0,125,463,0,0,2,5,19,5,1,1,17,0,1,0,0,0,52,4,0,4,5,9,20,0,0,0,0,3,1,0,0,25,37,199,0,3,0,22,4224,60,2
D20210517T025108_IFCB102,3,8,60,9,0,20,21,9,83,477,0,2,5,3,9,0,8,0,14,0,0,0,0,0,721,15,0,0,1,28,28,0,0,0,0,0,3,2,0,24,31,367,0,5,1,23,2944,157,29
D20210517T031529_IFCB102,2,6,39,12,1,23,11,4,100,398,0,0,0,7,20,1,4,0,14,0,0,0,0,0,391,11,0,1,6,14,26,0,0,0,0,4,1,0,0,34,26,337,0,5,0,29,2430,90,31
D20210517T033950_IFCB102,3,7,15,8,0,21,8,2,115,483,0,1,0,2,22,0,0,0,11,0,0,1,0,0,105,1,0,2,6,13,21,0,0,0,0,0,1,0,0,28,27,234,0,10,1,23,3434,68,7
D20210517T040410_IFCB102,5,4,20,11,1,18,12,0,121,491,0,1,4,4,26,0,1,0,10,0,3,0,0,0,84,1,0,3,3,3,19,0,0,0,0,1,2,2,0,30,37,234,0,3,1,13,3857,62,5
D20210517T042831_IFCB102,3,2,8,3,0,16,15,1,115,509,0,1,0,5,10,1,2,0,4,0,0,0,0,0,64,1,1,1,6,8,20,0,0,0,0,1,3,1,0,24,25,256,0,1,0,18,4015,68,7
D20210517T045252_IFCB102,2,1,9,10,0,27,6,5,117,567,1,0,0,3,14,0,0,0,5,0,0,0,0,0,43,0,0,0,6,4,21,0,0,0,0,0,1,0,0,30,33,196,0,1,1,8,4268,70,5
D20210517T051713_IFCB102,3,2,12,5,0,18,10,3,122,624,0,1,1,5,11,0,1,0,6,0,1,1,1,1,47,1,0,4,6,9,29,0,0,0,0,2,0,1,0,36,39,255,1,3,0,20,4345,50,4
D20210517T054133_IFCB102,3,1,6,13,0,12,15,2,151,728,1,1,0,7,11,0,1,0,7,1,0,0,0,1,59,2,0,2,4,8,31,0,0,0,0,3,1,0,0,25,24,200,0,0,2,21,4364,66,2
D20210517T060554_IFCB102,3,2,7,6,0,17,8,2,147,843,0,0,1,6,19,1,2,0,13,0,0,0,0,0,63,1,0,3,5,7,36,1,0,0,0,1,2,0,0,26,28,197,0,0,0,14,4155,80,5
D20210517T063015_IFCB102,0,4,7,10,0,17,17,3,116,844,2,0,1,4,15,3,3,0,7,0,0,0,0,0,71,2,0,1,3,3,53,0,0,0,0,0,1,1,0,28,30,200,0,0,0,19,3865,61,3
D20210517T065436_IFCB102,3,20,52,13,0,22,24,4,156,585,0,5,0,4,5,0,3,1,9,0,1,0,0,1,147,3,0,3,4,6,51,0,0,0,1,5,0,0,0,39,29,268,0,2,0,22,3338,117,4
D20210517T071856_IFCB102,4,32,75,8,0,10,19,1,133,409,1,1,1,7,12,0,2,0,9,0,2,0,1,0,229,8,0,3,3,28,26,0,0,0,0,1,1,0,1,37,22,287,1,1,0,19,3542,127,18
D20210517T074317_IFCB102,1,18,100,12,0,6,26,4,119,341,0,0,2,10,17,0,4,2,17,0,0,0,0,0,203,14,0,1,6,36,30,0,0,0,0,1,0,1,1,43,20,278,1,1,0,26,4128,125,11
D20210517T080738_IFCB102,5,28,100,7,0,12,21,0,130,286,1,1,5,3,19,1,3,3,21,0,0,1,1,0,232,13,0,2,1,24,19,0,0,0,1,1,2,0,1,39,31,291,0,3,1,16,4424,121,17
D20210517T083159_IFCB102,2,27,102,11,0,9,21,0,115,447,1,0,0,3,13,1,2,0,14,0,0,0,1,1,345,19,0,3,5,20,34,0,0,0,0,4,0,1,0,33,23,275,1,4,0,21,4058,147,23
D20210517T085619_IFCB102,4,34,76,7,0,10,36,1,120,450,1,1,3,4,22,0,2,0,18,0,0,0,0,0,374,14,0,0,4,17,26,0,0,0,0,4,0,0,0,26,16,308,0,1,1,20,3816,170,17
D20210517T092040_IFCB102,4,25,89,6,0,7,30,0,116,521,0,1,2,6,22,0,1,1,23,0,0,0,0,1,368,14,0,2,1,21,32,0,0,0,1,2,2,0,0,32,24,278,0,6,0,27,3773,151,21
D20210517T094501_IFCB102,2,38,86,12,0,12,30,2,122,523,1,0,1,4,18,0,0,0,15,0,0,1,0,0,345,11,0,3,3,25,28,0,0,0,0,1,0,0,0,29,17,284,0,4,0,19,3643,138,6
D20210517T100922_IFCB102,3,35,80,6,0,6,30,3,102,503,0,1,1,7,15,0,4,0,17,1,1,0,0,1,302,6,0,3,1,25,41,0,0,0,0,2,0,2,0,25,23,318,1,3,3,20,3444,151,7
D20210517T103342_IFCB102,4,49,77,7,0,12,34,1,121,471,1,2,2,3,11,0,1,1,15,0,0,1,0,0,275,9,0,1,5,26,42,0,0,0,0,0,0,0,0,33,33,271,0,5,1,14,3535,142,15
D20210517T105803_IFCB102,2,43,86,6,0,9,34,2,156,427,2,0,0,11,10,1,3,1,9,1,0,0,0,1,245,9,0,1,4,23,37,0,0,0,0,2,1,0,1,39,34,268,1,1,2,14,3375,145,16
D20210517T112224_IFCB102,2,57,92,15,1,11,31,1,140,382,1,1,4,6,16,0,0,3,5,0,1,0,0,0,303,8,0,2,12,23,35,0,0,0,0,0,0,0,0,34,33,295,0,4,0,14,3421,168,13
D20210517T114645_IFCB102,3,71,102,16,0,13,40,3,135,348,0,2,2,1,17,0,4,3,13,0,1,0,0,0,290,11,0,0,6,25,36,0,0,0,1,3,1,0,0,32,32,319,0,4,0,11,3545,180,14
D20210517T121105_IFCB102,4,67,96,15,0,18,39,5,172,422,0,1,4,3,11,0,3,0,12,0,0,0,0,0,298,10,0,0,7,25,38,0,0,0,0,0,0,0,0,29,29,281,0,3,0,19,3964,160,9
D20210517T123526_IFCB102,0,75,150,10,1,25,45,4,159,360,1,1,2,4,13,0,1,0,16,0,0,2,0,0,407,20,0,0,7,24,44,0,0,0,0,3,1,0,0,38,33,335,0,3,2,29,3556,192,17
D20210517T125947_IFCB102,2,40,89,13,0,14,34,3,195,387,2,3,4,10,19,1,3,0,11,1,0,0,2,0,274,15,0,3,7,16,52,0,0,0,0,1,0,3,2,41,26,234,1,8,2,22,3667,158,10
D20210517T132407_IFCB102,5,49,89,21,1,14,33,4,226,349,0,1,2,2,16,0,3,1,10,0,2,0,3,0,290,14,0,3,9,15,36,0,0,0,0,0,1,0,0,38,28,229,0,5,0,13,3613,164,7
D20210517T134828_IFCB102,6,44,84,15,0,16,30,0,176,487,1,0,5,4,4,0,5,1,14,1,0,0,0,0,229,10,1,2,10,16,35,0,0,0,0,4,0,1,1,31,28,207,0,1,2,17,4471,140,11
D20210517T141248_IFCB102,2,57,108,7,0,13,27,1,209,446,0,0,2,3,13,3,6,1,24,0,0,0,0,0,229,12,1,2,5,20,33,0,0,0,1,5,1,1,0,29,32,230,0,1,0,11,4488,155,13
D20210517T143709_IFCB102,6,60,134,24,1,19,25,1,237,409,0,1,3,10,12,0,3,3,24,0,0,0,0,1,318,16,0,1,12,23,42,0,0,0,0,10,0,0,0,63,21,249,0,5,0,20,3584,149,12
D20210517T150130_IFCB102,5,60,101,7,0,15,33,4,224,432,0,1,1,9,15,0,3,1,17,0,0,0,0,1,299,18,1,4,7,14,24,0,0,0,0,3,0,2,1,41,19,263,0,6,0,15,3919,147,16
D20210517T152551_IFCB102,2,41,72,15,0,18,28,2,185,515,1,1,3,5,11,0,1,0,6,0,1,0,0,1,193,6,0,2,6,13,53,0,0,0,0,2,0,0,0,22,31,267,0,0,1,11,4257,134,8
D20210517T153502_IFCB115,6,34,63,8,1,23,22,5,146,480,0,0,1,0,7,1,4,1,2,1,1,0,1,0,150,5,0,0,1,11,23,0,0,0,0,0,0,8,0,81,13,622,0,36,0,27,3006,94,9
D20210517T155011_IFCB102,7,47,75,14,0,17,19,2,156,524,0,1,1,5,8,0,3,2,16,0,0,0,1,0,199,6,0,2,5,12,38,0,0,0,1,0,0,0,0,32,43,242,0,2,0,16,4404,102,5
